	8 15 186.491
	8 16 162.555
	8 17 193.099
	8 18 127.088
	8 19 123.424
	8 20 147.956
	8 21 176.004
	8 22 149.163
	8 23 150
	8 24 142.923
	8 25 172.773
	8 26 149.859
	8 27 194.808
	8 28 192.328
	8 29 173.927
	8 30 169.033
	9 1 147.534
	9 2 136.344
	9 3 170.211
	9 4 158.088
	9 5 200.555
	9 6 159.321
	9 7 210.673
	9 8 196.763
	9 9 0
	9 10 130.204
	9 11 150.594
	9 12 163.224
	9 13 178.914
	9 14 152.823
	9 15 144.423
	9 16 156.472
	9 17 155.097
	9 18 169.899
	9 19 165.025
	9 20 182.133
	9 21 177.99
	9 22 198.031
	9 23 158.69
	9 24 175.375
	9 25 173.777
	9 26 153.616
	9 27 180.315
	9 28 174.208
	9 29 197.649
	9 30 203.041
	10 1 163.215
	10 2 172.251
	10 3 148.953
	10 4 96.568
	10 5 172.616
	10 6 153.609
	10 7 184.796
	10 8 155.073
	10 9 130.204
	10 10 0
	10 11 155.699
	10 12 161.217
	10 13 157.782
	10 14 134.343
	10 15 152.051
	10 16 139.374
	10 17 153.732
	10 18 124.139
	10 19 167.923
	10 20 137.759
	10 21 188.801
	10 22 159.703
	10 23 142.062
	10 24 171.898
	10 25 157.156
	10 26 109.222
	10 27 186.753
	10 28 151.831
	10 29 181.629
	10 30 163.352
	11 1 157.31
	11 2 138.831
	11 3 194.08
	11 4 190.632
	11 5 181.063
	11 6 174.937
	11 7 196.365
	11 8 148.031
	11 9 150.594
	11 10 155.699
	11 11 0
	11 12 207.363
	11 13 169.48
	11 14 110.447
	11 15 137.668
	11 16 133.565
	11 17 145.391
	11 18 127.823
	11 19 133.943
	11 20 159.435
	11 21 114.797
	11 22 170.24
	11 23 147.803
	11 24 178.036
	11 25 154.95
	11 26 177.462
	11 27 196.257
	11 28 181.849
	11 29 175.87
	11 30 159.744
	12 1 125.932
	12 2 161.319
	12 3 151.232
	12 4 156.934
	12 5 181.254
	12 6 156.864
	12 7 152.667
	12 8 187.024
	12 9 163.224
	12 10 161.217
	12 11 207.363
	12 12 0
	12 13 172.728
	12 14 163.969
	12 15 216.821
	12 16 165.855
	12 17 152.181
	12 18 211.052
	12 19 173.375
	12 20 190.436
	12 21 193.869
	12 22 171.857
	12 23 181.409
	12 24 201.423
	12 25 186.44
	12 26 143.838
	12 27 164.072
	12 28 185.679
	12 29 172.87
	12 30 173.639
	13 1 161.899
	13 2 190.023
	13 3 157.839
	13 4 152.485
	13 5 137.32
	13 6 169.302
	13 7 182.119
	13 8 179.672
	13 9 178.914
	13 10 157.782
	13 11 169.48
	13 12 172.728
	13 13 0
	13 14 189.298
	13 15 182.411
	13 16 188.773
	13 17 115.256
	13 18 165.56
	13 19 175.259
	13 20 190.563
	13 21 182.829
	13 22 132.776
	13 23 186.618
	13 24 222.937
	13 25 147.216
	13 26 180.755
	13 27 162.68
	13 28 133.748
	13 29 200.684
	13 30 144.008
	14 1 148.913
	14 2 154.459
	14 3 178.954
	14 4 172.471
	14 5 192.118
	14 6 185.668
	14 7 193.951
	14 8 138.929
	14 9 152.823
	14 10 134.343
	14 11 110.447
	14 12 163.969
	14 13 189.298
	14 14 0
	14 15 170.97
	14 16 142.924
	14 17 153.303
	14 18 162.792
	14 19 144.847
	14 20 155.485
	14 21 152.508
	14 22 164.12
	14 23 163.853
	14 24 177.308
	14 25 193.758
	14 26 148.407
	14 27 214.65
	14 28 189.246
	14 29 158.863
	14 30 134.479
	15 1 192.864
	15 2 137.869
	15 3 167.206
	15 4 192.114
	15 5 179.993
	15 6 204.883
	15 7 227.103
	15 8 186.491
	15 9 144.423
	15 10 152.051
	15 11 137.668
	15 12 216.821
	15 13 182.411
	15 14 170.97
	15 15 0
	15 16 158.53
	15 17 147.472
	15 18 149.53
	15 19 176.377
	15 20 150.151
	15 21 161.076
	15 22 183.793
	15 23 161.168
	15 24 194.435
	15 25 143.918
	15 26 165.561
	15 27 178.231
	15 28 215.335
	15 29 191.771
	15 30 154.471
	16 1 167.933
	16 2 151.599
	16 3 180.508
	16 4 163.671
	16 5 195.01
	16 6 150.239
	16 7 190.73
	16 8 162.555
	16 9 156.472
	16 10 139.374
	16 11 133.565
	16 12 165.855
	16 13 188.773
	16 14 142.924
	16 15 158.53
	16 16 0
	16 17 166.037
	16 18 165.188
	16 19 108.806
	16 20 158.614
	16 21 160.597
	16 22 196.114
	16 23 127.545
	16 24 159.408
	16 25 141.858
	16 26 158.89
	16 27 182.278
	16 28 197.077
	16 29 151.328
	16 30 173.176
	17 1 142.54
	17 2 152.794
	17 3 140.617
	17 4 149.528
	17 5 148.212
	17 6 172.153
	17 7 183.922
	17 8 193.099
	17 9 155.097
	17 10 153.732
	17 11 145.391
	17 12 152.181
	17 13 115.256
	17 14 153.303
	17 15 147.472
	17 16 166.037
	17 17 0
	17 18 179.402
	17 19 182.684
	17 20 180.333
	17 21 158.674
	17 22 149.879
	17 23 167.688
	17 24 236.368
	17 25 153.466
	17 26 158.767
	17 27 175.041
	17 28 178.765
	17 29 183.034
	17 30 123.108
	18 1 168.714
	18 2 149.161
	18 3 186.248
	18 4 175.825
	18 5 179.797
	18 6 175.665
	18 7 190.61
	18 8 127.088
	18 9 169.899
	18 10 124.139
	18 11 127.823
	18 12 211.052
	18 13 165.56
	18 14 162.792
	18 15 149.53
	18 16 165.188
	18 17 179.402
	18 18 0
	18 19 141.717
	18 20 144.806
	18 21 163.086
	18 22 160.974
	18 23 163.445
	18 24 150.534
	18 25 132.193
	18 26 153.751
	18 27 163.43
	18 28 160.528
	18 29 182.439
	18 30 182.87
	19 1 159.482
	19 2 125.3
	19 3 190.567
	19 4 184.667
	19 5 198.077
	19 6 151.82
	19 7 184.451
	19 8 123.424
	19 9 165.025
	19 10 167.923
	19 11 133.943
	19 12 173.375
	19 13 175.259
	19 14 144.847
	19 15 176.377
	19 16 108.806
	19 17 182.684
	19 18 141.717
	19 19 0
	19 20 169.846
	19 21 152.007
	19 22 195.236
	19 23 148.082
	19 24 121.191
	19 25 153.353
	19 26 169.531
	19 27 161.632
	19 28 179.195
	19 29 139.018
	19 30 174.664
	20 1 182.103
	20 2 177.266
	20 3 135.881
	20 4 159.296
	20 5 193.552
	20 6 194.627
	20 7 188.992
	20 8 147.956
	20 9 182.133
	20 10 137.759
	20 11 159.435
	20 12 190.436
	20 13 190.563
	20 14 155.485
	20 15 150.151
	20 16 158.614
	20 17 180.333
	20 18 144.806
	20 19 169.846
	20 20 0
	20 21 174.773
	20 22 168.57
	20 23 176.444
	20 24 204.244
	20 25 162.354
	20 26 136.072
	20 27 209.311
	20 28 212.228
	20 29 156.669
	20 30 153.199
	21 1 155.786
	21 2 122.305
	21 3 163.044
	21 4 214.407
	21 5 166.997
	21 6 199.678
	21 7 191.989
	21 8 176.004
	21 9 177.99
	21 10 188.801
	21 11 114.797
	21 12 193.869
	21 13 182.829
	21 14 152.508
	21 15 161.076
	21 16 160.597
	21 17 158.674
	21 18 163.086
	21 19 152.007
	21 20 174.773
	21 21 0
	21 22 197.266
	21 23 162.989
	21 24 184.982
	21 25 165.423
	21 26 188.012
	21 27 158.65
	21 28 192.27
	21 29 144.875
	21 30 154.427
	22 1 140.691
	22 2 192.576
	22 3 157.605
	22 4 184.886
	22 5 151.621
	22 6 180.577
	22 7 148.514
	22 8 149.163
	22 9 198.031
	22 10 159.703
	22 11 170.24
	22 12 171.857
	22 13 132.776
	22 14 164.12
	22 15 183.793
	22 16 196.114
	22 17 149.879
	22 18 160.974
	22 19 195.236
	22 20 168.57
	22 21 197.266
	22 22 0
	22 23 175.567
	22 24 217.909
	22 25 157.726
	22 26 171.69
	22 27 194.44
	22 28 169.95
	22 29 188.912
	22 30 147.711
	23 1 137.845
	23 2 133.989
	23 3 146.205
	23 4 150.023
	23 5 163.603
	23 6 113.242
	23 7 137.023
	23 8 150
	23 9 158.69
	23 10 142.062
	23 11 147.803
	23 12 181.409
	23 13 186.618
	23 14 163.853
	23 15 161.168
	23 16 127.545
	23 17 167.688
	23 18 163.445
	23 19 148.082
	23 20 176.444
	23 21 162.989
	23 22 175.567
	23 23 0
	23 24 152.464
	23 25 155.576
	23 26 171.013
	23 27 181.841
	23 28 168.359
	23 29 167.862
	23 30 188.456
	24 1 166.681
	24 2 137.444
	24 3 214.764
	24 4 213.805
	24 5 201.846
	24 6 166.647
	24 7 206.024
	24 8 142.923
	24 9 175.375
	24 10 171.898
	24 11 178.036
	24 12 201.423
	24 13 222.937
	24 14 177.308
	24 15 194.435
	24 16 159.408
	24 17 236.368
	24 18 150.534
	24 19 121.191
	24 20 204.244
	24 21 184.982
	24 22 217.909
	24 23 152.464
	24 24 0
	24 25 185.464
	24 26 202.286
	24 27 159.757
	24 28 179.647
	24 29 202.544
	24 30 222.589
	25 1 160.537
	25 2 139.894
	25 3 159.495
	25 4 181.86
	25 5 147.134
	25 6 190.13
	25 7 164.304
	25 8 172.773
	25 9 173.777
	25 10 157.156
	25 11 154.95
	25 12 186.44
	25 13 147.216
	25 14 193.758
	25 15 143.918
	25 16 141.858
	25 17 153.466
	25 18 132.193
	25 19 153.353
	25 20 162.354
	25 21 165.423
	25 22 157.726
	25 23 155.576
	25 24 185.464
	25 25 0
	25 26 166.436
	25 27 115.418
	25 28 152.215
	25 29 171.855
	25 30 163.555
	26 1 185.049
	26 2 160.93
	26 3 150.919
	26 4 124.397
	26 5 175.183
	26 6 185.451
	26 7 164.216
	26 8 149.859
	26 9 153.616
	26 10 109.222
	26 11 177.462
	26 12 143.838
	26 13 180.755
	26 14 148.407
	26 15 165.561
	26 16 158.89
	26 17 158.767
	26 18 153.751
	26 19 169.531
	26 20 136.072
	26 21 188.012
	26 22 171.69
	26 23 171.013
	26 24 202.286
	26 25 166.436
	26 26 0
	26 27 190.366
	26 28 197.582
	26 29 147.371
	26 30 157.253
	27 1 149.759
	27 2 116.953
	27 3 170.491
	27 4 210.193
	27 5 147.98
	27 6 193.144
	27 7 184.541
	27 8 194.808
	27 9 180.315
	27 10 186.753
	27 11 196.257
	27 12 164.072
	27 13 162.68
	27 14 214.65
	27 15 178.231
	27 16 182.278
	27 17 175.041
	27 18 163.43
	27 19 161.632
	27 20 209.311
	27 21 158.65
	27 22 194.44
	27 23 181.841
	27 24 159.757
	27 25 115.418
	27 26 190.366
	27 27 0
	27 28 150.432
	27 29 189.444
	27 30 182.704
	28 1 139.018
	28 2 177.344
	28 3 175.649
	28 4 176.192
	28 5 160.896
	28 6 167.851
	28 7 179.591
	28 8 192.328
	28 9 174.208
	28 10 151.831
	28 11 181.849
	28 12 185.679
	28 13 133.748
	28 14 189.246
	28 15 215.335
	28 16 197.077
	28 17 178.765
	28 18 160.528
	28 19 179.195
	28 20 212.228
	28 21 192.27
	28 22 169.95
	28 23 168.359
	28 24 179.647
	28 25 152.215
	28 26 197.582
	28 27 150.432
	28 28 0
	28 29 201.826
	28 30 186.309
	29 1 175.845
	29 2 157.75
	29 3 146.194
	29 4 202.567
	29 5 210.263
	29 6 201.452
	29 7 179.679
	29 8 173.927
	29 9 197.649
	29 10 181.629
	29 11 175.87
	29 12 172.87
	29 13 200.684
	29 14 158.863
	29 15 191.771
	29 16 151.328
	29 17 183.034
	29 18 182.439
	29 19 139.018
	29 20 156.669
	29 21 144.875
	29 22 188.912
	29 23 167.862
	29 24 202.544
	29 25 171.855
	29 26 147.371
	29 27 189.444
	29 28 201.826
	29 29 0
	29 30 149.004
	30 1 178.19
	30 2 170.592
	30 3 143.015
	30 4 182.39
	30 5 146.518
	30 6 218.773
	30 7 195.996
	30 8 169.033
	30 9 203.041
	30 10 163.352
	30 11 159.744
	30 12 173.639
	30 13 144.008
	30 14 134.479
	30 15 154.471
	30 16 173.176
	30 17 123.108
	30 18 182.87
	30 19 174.664
	30 20 153.199
	30 21 154.427
	30 22 147.711
	30 23 188.456
	30 24 222.589
	30 25 163.555
	30 26 157.253
	30 27 182.704
	30 28 186.309
	30 29 149.004
	30 30 0
;

end;
